Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
ME 428,Numerical Methods in Mechanical Engineering,4,42950,LCD,01:00 PM - 01:50 PM,3,"Aggarwal, S; Scott, S",On Campus,Fall,2020,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,12513,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",On Campus,Fall,2020,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,20382,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",On Campus,Fall,2020,Afternoon,50
ME 429,Internal Combustion Engines,4,29093,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",On Campus,Fall,2020,Evening,150
ME 444,Interdisciplinary Product Development I,4,39040,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2020,Afternoon,170
ME 494,Special Topics in Mechanical Engineering,4,20426,LCD,02:00 PM - 03:15 PM,2,"Mirbod, P",On Campus,Fall,2020,Afternoon,75
ME 205,Introduction to Thermodynamics,3,38129,LCD,01:00 PM - 01:50 PM,3,"Yurkiv, V",Online Asynchronous,Spring,2021,Afternoon,50
ME 205,Introduction to Thermodynamics,3,15795,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Online Synchronous,Spring,2021,Afternoon,50
ME 210,Engineering Dynamics,3,15796,LCD,10:00 AM - 10:50 AM,3,"Lilley, C",Online Asynchronous,Spring,2021,Morning,50
ME 210,Engineering Dynamics,3,38130,LCD,11:00 AM - 11:50 AM,3,"Scott, M",Online Asynchronous,Spring,2021,Morning,50
ME 211,Fluid Mechanics I,4,21434,LCD - AS1,09:00 AM - 09:50 AM,3,"Xu, J",Online Asynchronous,Spring,2021,Morning,50
ME 211,Fluid Mechanics I,4,38070,LCD - AS2,03:00 PM - 03:50 PM,3,"Paoli, R",Online Asynchronous,Spring,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,15805,LEC - AL1,09:00 AM - 09:50 AM,3,"Szwalek, J",Online Synchronous,Spring,2021,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,35050,LEC - BL1,02:00 PM - 02:50 PM,3,"Siow, Y",Online Synchronous,Spring,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,36292,LEC - CL1,11:00 AM - 11:50 AM,3,"Szwalek, J",Online Synchronous,Spring,2021,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,38131,LEC - DL,04:00 PM - 04:50 PM,3,"Abiade, J",Online Synchronous,Spring,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,42196,LEC - EL,09:30 AM - 10:45 AM,2,"Bhounsule, P",Online Synchronous,Spring,2021,Morning,75
ME 261,Materials for Manufacturing,2,24298,LCD,04:00 PM - 04:50 PM,3,"Daly, M",Online Synchronous,Spring,2021,Afternoon,50
ME 308,Mechanical Vibrations,3,15806,LCD,12:00 PM - 12:50 PM,3,"Siow, Y",Online Synchronous,Spring,2021,Afternoon,50
ME 308,Mechanical Vibrations,3,35710,LCD,01:00 PM - 01:50 PM,3,"Lilley, C",Online Asynchronous,Spring,2021,Afternoon,50
ME 312,Dynamic Systems and Control,3,19567,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",Online Asynchronous,Spring,2021,Morning,50
ME 312,Dynamic Systems and Control,3,35719,LCD,04:00 PM - 04:50 PM,3,"Kim, M",Online Synchronous,Spring,2021,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,15808,LCD,02:00 PM - 03:15 PM,2,"Brown, M",Online Synchronous,Spring,2021,Afternoon,75
ME 321,Heat Transfer,4,15812,LCD - AS1,04:00 PM - 04:50 PM,3,"Jung, E",Online Asynchronous,Spring,2021,Afternoon,50
ME 321,Heat Transfer,4,37327,LCD - AS2,11:00 AM - 11:50 AM,3,"Anand, S",Online Synchronous,Spring,2021,Morning,50
ME 325,Intermediate Thermodynamics,3,38817,LCD,10:00 AM - 10:50 AM,3,"Lynch, P",Online Synchronous,Spring,2021,Morning,50
ME 325,Intermediate Thermodynamics,3,15813,LCD,02:00 PM - 02:50 PM,3,"Megaridis, C",Online Synchronous,Spring,2021,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,36800,LEC - AL2,02:00 PM - 02:50 PM,2,"Szwalek, J",Online Asynchronous,Spring,2021,Afternoon,50
ME 347,Introduction to Computer-Aided Design,3,39388,LEC - AL,09:00 AM - 09:50 AM,2,"Hatami Marbini, H",Online Asynchronous,Spring,2021,Morning,50
ME 347,Introduction to Computer-Aided Design,3,40126,LEC - AL1,10:00 AM - 10:50 AM,2,"Hatami Marbini, H",Online Asynchronous,Spring,2021,Morning,50
ME 370,Mechanical Engineering Design,3,33178,LCD,12:30 PM - 01:45 PM,2,"Subramanian, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 370,Mechanical Engineering Design,3,42477,LCD,05:00 PM - 06:15 PM,2,"Finan, J",Online Synchronous,Spring,2021,Evening,75
ME 380,Manufacturing Process Principles,3,15847,LCD,08:00 AM - 08:50 AM,3,"Shahbazian-Yassar, R",Online Asynchronous,Spring,2021,Morning,50
ME 380,Manufacturing Process Principles,3,42668,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Online Asynchronous,Spring,2021,Morning,50
ME 397,Senior Design Il,2,43742,LCD,ARRANGED,0,"Alonso, M",Online Synchronous,Spring,2021,N/A,0
ME 397,Senior Design Il,2,37339,LCD,ARRANGED,0,"Brown, M",Online Synchronous,Spring,2021,N/A,0
ME 397,Senior Design Il,2,38073,LCD,ARRANGED,0,"Brown, M",Online Synchronous,Spring,2021,N/A,0
ME 397,Senior Design Il,2,36801,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
ME 397,Senior Design Il,2,38597,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
ME 408,Intermediate Vibration Theory,4,31452,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 408,Intermediate Vibration Theory,4,31900,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 413,Dynamics of Mechanical Systems,4,33269,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 413,Dynamics of Mechanical Systems,4,33388,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 415,Propulsion Theory,4,33271,LCD,12:30 PM - 01:45 PM,2,"Brezinsky, K",Online Synchronous,Spring,2021,Afternoon,75
ME 415,Propulsion Theory,4,33389,LCD,12:30 PM - 01:45 PM,2,"Brezinsky, K",Online Synchronous,Spring,2021,Afternoon,75
ME 422,"Heating, Ventilation and Air Conditioning",4,36503,LCD,06:00 PM - 08:30 PM,1,"Ryan, W",Online Asynchronous,Spring,2021,Evening,150
ME 422,"Heating, Ventilation and Air Conditioning",4,36505,LCD,06:00 PM - 08:30 PM,1,"Ryan, W",Online Asynchronous,Spring,2021,Evening,150
ME 426,Applied Combustion,4,31455,LCD,11:00 AM - 12:15 PM,2,"Aggarwal, S; Scott, S",Online Synchronous,Spring,2021,Morning,75
ME 426,Applied Combustion,4,31903,LCD,11:00 AM - 12:15 PM,2,"Aggarwal, S; Scott, S",Online Synchronous,Spring,2021,Morning,75
ME 428,Numerical Methods in Mechanical Engineering,4,38133,LCD,01:00 PM - 01:50 PM,3,"Komperda, J",Online Synchronous,Spring,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,38134,LCD,01:00 PM - 01:50 PM,3,"Komperda, J",Online Synchronous,Spring,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,15824,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",Online Synchronous,Spring,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,19337,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",Online Synchronous,Spring,2021,Afternoon,50
ME 445,Interdisciplinary Product Development 2,4,31457,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Online Synchronous,Spring,2021,Afternoon,170
ME 449,Microdevices and Micromachining Technology,5,19209,LCD - AS1,09:30 AM - 10:45 AM,2,"Paprotny, I",Online Synchronous,Spring,2021,Morning,75
ME 449,Microdevices and Micromachining Technology,5,23636,LCD - AS2,09:30 AM - 10:45 AM,2,"Paprotny, I",Online Synchronous,Spring,2021,Morning,75
ME 450,Air Pollution Engineering,4,30901,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Online Synchronous,Spring,2021,Evening,150
ME 450,Air Pollution Engineering,4,34696,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Online Synchronous,Spring,2021,Evening,150
ME 481,Additive Manufacturing Process,4,44620,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Online Synchronous,Spring,2021,Afternoon,75
ME 481,Additive Manufacturing Process,4,44621,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Online Synchronous,Spring,2021,Afternoon,75
ME 497,Undergraduate Senior Design Thesis II,8,40408,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
ME 499,Professional Development Seminar,0,38363,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Online Synchronous,Spring,2021,Evening,50
ME 501,Advanced Thermodynamics,4,39399,LCD,12:30 PM - 01:45 PM,2,"Anand, S",Online Synchronous,Spring,2021,Afternoon,75
ME 511,Mechatronics II,4,19582,LEC - AL,03:30 PM - 04:20 PM,2,"Cetin, S",Online Synchronous,Spring,2021,Afternoon,50
ME 512,Automatic Control of Mechanical Systems,4,33278,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",Online Synchronous,Spring,2021,Evening,75
ME 515,Micro- and Nano-Transport Phenomena,4,41462,LCD,02:00 PM - 03:15 PM,2,"Yarin, A",Online Asynchronous,Spring,2021,Afternoon,75
ME 517,Microfluidics: Fundamentals and Applications,4,44321,LCD,02:00 PM - 03:15 PM,2,"Xu, J",Online Synchronous,Spring,2021,Afternoon,75
ME 522,Convective Heat Transfer,4,31460,LCD,04:00 PM - 06:30 PM,1,"Manafzadeh, S",Online Synchronous,Spring,2021,Afternoon,150
ME 541,Microelectronic Fabrication Techniques,4,22184,LCD,04:30 PM - 05:45 PM,2,"Feinerman, A",On Campus,Spring,2021,Afternoon,75
ME 594,Current Topics in Mechanical Engineering,4,36618,LCD,09:30 AM - 10:45 AM,2,"Jeong, H",Online Asynchronous,Spring,2021,Morning,75
ME 594,Current Topics in Mechanical Engineering,4,15844,LCD,05:00 PM - 06:15 PM,2,"Mirbod, P",Online Asynchronous,Spring,2021,Evening,75
ME 594,Current Topics in Mechanical Engineering,4,33580,LCD,05:00 PM - 06:15 PM,2,"Sankaranarayanan, S",Online Synchronous,Spring,2021,Evening,75
ME 205,Introduction to Thermodynamics,3,14491,LCD,04:00 PM - 06:30 PM,2,"Siow, Y",Meet online at set times,Summer,2021,Afternoon,150
ME 210,Engineering Dynamics,3,14492,LCD,01:00 PM - 03:30 PM,2,"Reckinger, S",Meet online at set times,Summer,2021,Afternoon,150
ME 347,Introduction to Computer-Aided Design,3,21974,LEC - AL,12:00 PM - 02:00 PM,2,"Hatami Marbini, H",Online with deadlines,Summer,2021,Afternoon,120
ME 428,Numerical Methods in Mechanical Engineering,4,14496,LCD,10:00 AM - 12:30 PM,2,"Komperda, J",Meet online at set times,Summer,2021,Morning,150
ME 428,Numerical Methods in Mechanical Engineering,4,14763,LCD,10:00 AM - 12:30 PM,2,"Komperda, J",Meet online at set times,Summer,2021,Morning,150
ME 205,Introduction to Thermodynamics,3,35098,LCD,01:00 PM - 01:50 PM,3,"Yurkiv, V",Online Asynchronous,Fall,2021,Afternoon,50
ME 205,Introduction to Thermodynamics,3,12405,LCD,03:00 PM - 03:50 PM,3,"Manafzadeh, S",On Campus,Fall,2021,Afternoon,50
ME 210,Engineering Dynamics,3,43498,LCD,11:00 AM - 11:50 AM,3,"Scott, M",On Campus,Fall,2021,Morning,50
ME 210,Engineering Dynamics,3,12407,LCD,12:00 PM - 12:50 PM,3,"Lilley, C",On Campus,Fall,2021,Afternoon,50
ME 211,Fluid Mechanics I,4,12429,LCD - AS1,10:00 AM - 10:50 AM,3,"Mirbod, P",On Campus,Fall,2021,Morning,50
ME 211,Fluid Mechanics I,4,35391,LCD - AS2,03:00 PM - 03:50 PM,3,"Xu, J",On Campus,Fall,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,12457,LEC - AL1,09:00 AM - 09:50 AM,3,"Szwalek, J",On Campus,Fall,2021,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,35096,LEC - BL,11:00 AM - 11:50 AM,3,"Abiade, J",On Campus,Fall,2021,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,36752,LEC - CL,02:00 PM - 02:50 PM,3,"Siow, Y",On Campus,Fall,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,38912,LEC - DL,04:00 PM - 04:50 PM,3,"Siow, Y",On Campus,Fall,2021,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,43500,LEC - EL,09:30 AM - 10:45 AM,2,"Szwalek, J",On Campus,Fall,2021,Morning,75
ME 261,Materials for Manufacturing,2,12472,LCD,02:00 PM - 02:50 PM,3,"McNallan, M",On Campus,Fall,2021,Afternoon,50
ME 308,Mechanical Vibrations,3,29574,LCD,01:00 PM - 01:50 PM,3,"Siow, Y",On Campus,Fall,2021,Afternoon,50
ME 312,Dynamic Systems and Control,3,43501,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",On Campus,Fall,2021,Morning,50
ME 312,Dynamic Systems and Control,3,22457,LCD,02:00 PM - 02:50 PM,3,"Kim, M",On Campus,Fall,2021,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,12477,LCD,03:30 PM - 04:45 PM,2,"Brown, M",Online Synchronous,Fall,2021,Afternoon,75
ME 321,Heat Transfer,4,12488,LCD - AS1,03:00 PM - 03:50 PM,3,"Jung, E",On Campus,Fall,2021,Afternoon,50
ME 321,Heat Transfer,4,39449,LCD - AS2,11:00 AM - 11:50 AM,3,"Anand, S",On Campus,Fall,2021,Morning,50
ME 325,Intermediate Thermodynamics,3,35400,LCD,09:00 AM - 09:50 AM,3,"Lynch, P",On Campus,Fall,2021,Morning,50
ME 325,Intermediate Thermodynamics,3,12491,LCD,02:00 PM - 02:50 PM,3,"Megaridis, C",On Campus,Fall,2021,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,12500,LEC - AL1,11:00 AM - 11:50 AM,2,"Szwalek, J",On Campus,Fall,2021,Morning,50
ME 347,Introduction to Computer-Aided Design,3,40150,LEC - AL,09:00 AM - 09:50 AM,2,"Hatami Marbini, H; Scott, S",On Campus,Fall,2021,Morning,50
ME 370,Mechanical Engineering Design,3,35401,LCD,12:00 PM - 12:50 PM,3,"Bhounsule, P",On Campus,Fall,2021,Afternoon,50
ME 370,Mechanical Engineering Design,3,33053,LCD,05:00 PM - 06:15 PM,2,"Finan, J",On Campus,Fall,2021,Evening,75
ME 380,Manufacturing Process Principles,3,12554,LCD,ARRANGED,0,"Subramanian, A",Online Asynchronous,Fall,2021,N/A,0
ME 396,Senior Design I,3,40900,LCD - AS,12:30 PM - 01:20 PM,2,"Alonso, M; Brown, M",On Campus,Fall,2021,Afternoon,50
ME 396,Senior Design I,3,12555,LCD - AS1,09:30 AM - 10:20 AM,2,"Alonso, M; Brown, M",On Campus,Fall,2021,Morning,50
ME 396,Senior Design I,3,37914,LCD - AS2,11:00 AM - 11:50 AM,2,"Alonso, M; Komperda, J",On Campus,Fall,2021,Morning,50
ME 396,Senior Design I,3,40060,LCD - AS3,04:00 PM - 04:50 PM,2,"Alonso, M; Komperda, J",On Campus,Fall,2021,Afternoon,50
ME 401,Applied Stress Analysis I,4,32254,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",On Campus,Fall,2021,Afternoon,75
ME 401,Applied Stress Analysis I,4,32255,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",On Campus,Fall,2021,Afternoon,75
ME 411,Mechatronics I,4,32259,LEC - AL1,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2021,Afternoon,50
ME 411,Mechatronics I,4,32260,LEC - AL2,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2021,Afternoon,50
ME 412,Dynamic Systems Analysis I,4,39453,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2021,Evening,75
ME 412,Dynamic Systems Analysis I,4,39454,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2021,Evening,75
ME 419,Compressible Flow Theory,4,31434,LCD,12:00 PM - 12:50 PM,3,"Brezinsky, K",On Campus,Fall,2021,Afternoon,50
ME 419,Compressible Flow Theory,4,31443,LCD,12:00 PM - 12:50 PM,3,"Brezinsky, K",On Campus,Fall,2021,Afternoon,50
ME 421,Intermediate Heat Transfer,4,12506,LEC,11:00 AM - 11:50 AM,3,"Manafzadeh, S",On Campus,Fall,2021,Morning,50
ME 421,Intermediate Heat Transfer,4,20381,LEC,11:00 AM - 11:50 AM,3,"Manafzadeh, S",On Campus,Fall,2021,Morning,50
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32699,LEC,06:00 PM - 08:30 PM,1,"Ryan, W",On Campus,Fall,2021,Evening,150
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32700,LEC,06:00 PM - 08:30 PM,1,"Ryan, W",On Campus,Fall,2021,Evening,150
ME 428,Numerical Methods in Mechanical Engineering,4,42949,LCD,01:00 PM - 01:50 PM,3,"Aggarwal, S",On Campus,Fall,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,42950,LCD,01:00 PM - 01:50 PM,3,"Aggarwal, S",On Campus,Fall,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,12513,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",On Campus,Fall,2021,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,20382,LCD,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",On Campus,Fall,2021,Afternoon,50
ME 429,Internal Combustion Engines,4,29092,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",On Campus,Fall,2021,Evening,150
ME 429,Internal Combustion Engines,4,29093,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",On Campus,Fall,2021,Evening,150
ME 444,Interdisciplinary Product Development I,4,39039,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2021,Afternoon,170
ME 444,Interdisciplinary Product Development I,4,39040,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2021,Afternoon,170
ME 494,Special Topics in Mechanical Engineering,4,12524,LCD,09:30 AM - 10:45 AM,2,"Scott, S; Yarin, A",On Campus,Fall,2021,Morning,75
ME 494,Special Topics in Mechanical Engineering,4,20426,LCD,09:30 AM - 10:45 AM,2,"Scott, S; Yarin, A",On Campus,Fall,2021,Morning,75
ME 496,Undergraduate Senior Design Thesis I,8,41954,LCD,11:00 AM - 11:50 AM,2,"Komperda, J",On Campus,Fall,2021,Morning,50
ME 499,Professional Development Seminar,0,27805,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",On Campus,Fall,2021,Evening,50
ME 504,Computer Aided Analysis of Multibody Systems I,4,33078,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",On Campus,Fall,2021,Afternoon,75
ME 542,Advanced Computational Methods for Product and Process Design,4,45845,LCD,03:30 PM - 04:45 PM,2,"Huang, J",On Campus,Fall,2021,Afternoon,75
ME 562,Biomedical Implants in Orthopedics and Dentistry,4,42663,LCD,03:00 PM - 05:30 PM,1,"Mathew, M",Mixed in-person & online instr,Fall,2021,Afternoon,150
ME 594,Current Topics in Mechanical Engineering,4,40660,LCD,09:30 AM - 10:45 AM,2,"Kim, M",On Campus,Fall,2021,Morning,75
ME 594,Current Topics in Mechanical Engineering,4,38559,LCD,01:00 PM - 02:15 PM,2,"Jung, E",On Campus,Fall,2021,Afternoon,75
ME 594,Current Topics in Mechanical Engineering,4,27650,LCD,02:00 PM - 03:15 PM,2,"Klatt, D",On Campus,Fall,2021,Afternoon,75
ME 594,Current Topics in Mechanical Engineering,4,31438,LCD,04:00 PM - 06:30 PM,1,"Mashayek, F",On Campus,Fall,2021,Afternoon,150
ME 205,Introduction to Thermodynamics,3,38129,LCD,01:00 PM - 01:50 PM,3,"Sankaranarayanan, S",Meet on campus,Spring,2022,Afternoon,50
ME 205,Introduction to Thermodynamics,3,15795,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Meet on campus,Spring,2022,Afternoon,50
ME 210,Engineering Dynamics,3,15796,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",Meet on campus,Spring,2022,Morning,50
ME 210,Engineering Dynamics,3,38130,LCD,12:00 PM - 12:50 PM,3,"Reckinger, S",Meet on campus,Spring,2022,Afternoon,50
ME 211,Fluid Mechanics I,4,21434,LCD - AS1,09:00 AM - 09:50 AM,3,"Megaridis, C",Meet on campus,Spring,2022,Morning,50
ME 211,Fluid Mechanics I,4,38070,LCD - AS2,11:00 AM - 11:50 AM,3,"Mirbod, P",Meet on campus,Spring,2022,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,35050,LEC - BL1,02:00 PM - 02:50 PM,3,"Siow, Y",Meet on campus,Spring,2022,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,36292,LEC - CL1,11:00 AM - 11:50 AM,3,"Szwalek, J",Meet on campus,Spring,2022,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,38131,LEC - DL,04:00 PM - 04:50 PM,3,"Siow, Y",Meet on campus,Spring,2022,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,42196,LEC - EL,09:30 AM - 10:45 AM,2,"Abiade, J",Meet on campus,Spring,2022,Morning,75
ME 261,Materials for Manufacturing,2,24298,LCD,02:00 PM - 02:50 PM,3,"Daly, M",Meet on campus,Spring,2022,Afternoon,50
ME 308,Mechanical Vibrations,3,15806,LCD,12:00 PM - 12:50 PM,3,"Siow, Y",Meet on campus,Spring,2022,Afternoon,50
ME 308,Mechanical Vibrations,3,35710,LCD,01:00 PM - 01:50 PM,3,"Finan, J",Meet on campus,Spring,2022,Afternoon,50
ME 312,Dynamic Systems and Control,3,19567,LCD,03:30 PM - 04:45 PM,2,"Cetin, S",Meet on campus,Spring,2022,Afternoon,75
ME 312,Dynamic Systems and Control,3,35719,LCD,04:00 PM - 04:50 PM,3,"Kim, M",Meet on campus,Spring,2022,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,45202,LCD,09:30 AM - 10:45 AM,2,"Szwalek, J",Meet on campus,Spring,2022,Morning,75
ME 320,Mechanisms and Dynamics of Machinery,4,15808,LCD,02:00 PM - 03:15 PM,2,"Brown, M",Meet on campus,Spring,2022,Afternoon,75
ME 321,Heat Transfer,4,15812,LCD - AS1,02:00 PM - 02:50 PM,3,"Jung, E",Meet on campus,Spring,2022,Afternoon,50
ME 321,Heat Transfer,4,37327,LCD - AS2,11:00 AM - 11:50 AM,3,"Manafzadeh, S; Salehi-Khojin, A",Meet on campus,Spring,2022,Morning,50
ME 325,Intermediate Thermodynamics,3,38817,LCD,08:00 AM - 08:50 AM,3,"Anand, S",Meet on campus,Spring,2022,Morning,50
ME 325,Intermediate Thermodynamics,3,15813,LCD,02:00 PM - 02:50 PM,3,"Megaridis, C",Meet on campus,Spring,2022,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,15819,LEC - AL1,03:00 PM - 03:50 PM,2,"Xu, J",Meet on campus,Spring,2022,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,36800,LEC - AL2,01:00 PM - 01:50 PM,2,"Paoli, R",Meet on campus,Spring,2022,Afternoon,50
ME 347,Introduction to Computer-Aided Design,3,39388,LEC - AL,09:00 AM - 09:50 AM,2,"Szwalek, J",Meet on campus,Spring,2022,Morning,50
ME 370,Mechanical Engineering Design,3,33178,LCD,12:30 PM - 01:45 PM,2,"Subramanian, A",Meet on campus,Spring,2022,Afternoon,75
ME 370,Mechanical Engineering Design,3,42477,LCD,01:00 PM - 01:50 PM,3,"Bhounsule, P",Meet on campus,Spring,2022,Afternoon,50
ME 380,Manufacturing Process Principles,3,15847,LCD,08:00 AM - 08:50 AM,3,"Abiade, J",Meet on campus,Spring,2022,Morning,50
ME 380,Manufacturing Process Principles,3,42668,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",Meet on campus,Spring,2022,Afternoon,75
ME 397,Senior Design Il,2,43742,LCD,ARRANGED,0,"Alonso, M",Meet on campus,Spring,2022,N/A,0
ME 397,Senior Design Il,2,37339,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2022,N/A,0
ME 397,Senior Design Il,2,38073,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2022,N/A,0
ME 397,Senior Design Il,2,36801,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
ME 397,Senior Design Il,2,38597,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
ME 408,Intermediate Vibration Theory,4,31452,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Meet on campus,Spring,2022,Afternoon,75
ME 408,Intermediate Vibration Theory,4,31900,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Meet on campus,Spring,2022,Afternoon,75
ME 415,Propulsion Theory,4,33271,LCD,12:00 PM - 12:50 PM,3,"Lynch, P",Meet on campus,Spring,2022,Afternoon,50
ME 415,Propulsion Theory,4,33389,LCD,12:00 PM - 12:50 PM,3,"Lynch, P",Meet on campus,Spring,2022,Afternoon,50
ME 416,Railroad Vehicle Dynamics,4,41688,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Meet on campus,Spring,2022,Afternoon,75
ME 416,Railroad Vehicle Dynamics,4,41689,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Meet on campus,Spring,2022,Afternoon,75
ME 417,Intermediate Fluid Mechanics,4,31454,LCD,05:00 PM - 05:50 PM,3,"Mirbod, P",Meet on campus,Spring,2022,Evening,50
ME 417,Intermediate Fluid Mechanics,4,31902,LCD,05:00 PM - 05:50 PM,3,"Mirbod, P",Meet on campus,Spring,2022,Evening,50
ME 422,"Heating, Ventilation and Air Conditioning",4,36503,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2022,Evening,150
ME 422,"Heating, Ventilation and Air Conditioning",4,36505,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2022,Evening,150
ME 428,Numerical Methods in Mechanical Engineering,4,38133,LCD,10:00 AM - 10:50 AM,3,"Komperda, J",Meet on campus,Spring,2022,Morning,50
ME 428,Numerical Methods in Mechanical Engineering,4,38134,LCD,10:00 AM - 10:50 AM,3,"Komperda, J",Meet on campus,Spring,2022,Morning,50
ME 428,Numerical Methods in Mechanical Engineering,4,15824,LCD,03:00 PM - 03:50 PM,3,"Aggarwal, S",Meet on campus,Spring,2022,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,19337,LCD,03:00 PM - 03:50 PM,3,"Aggarwal, S",Meet on campus,Spring,2022,Afternoon,50
ME 445,Interdisciplinary Product Development 2,4,31457,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2022,Afternoon,170
