Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 586,Data and Web Semantics,4,22888,LEC,02:00 PM - 04:30 PM,1,"Cruz, I",On Campus,Fall,2019,Afternoon,150
CS 587,Computer Systems Security,4,38056,LCD,06:00 PM - 07:15 PM,2,"Solworth, J",On Campus,Fall,2019,Evening,75
CS 594,Special Topics,4,27441,LCD,10:00 AM - 12:30 PM,0,N/A,On Campus,Fall,2019,Morning,150
CS 594,Special Topics,4,43136,LCD,11:00 AM - 12:15 PM,2,N/A,On Campus,Fall,2019,Morning,75
CS 594,Special Topics,4,40393,LCD,06:00 PM - 08:30 PM,1,N/A,On Campus,Fall,2019,Evening,150
CS 100,Discovering Computer Science,3,10615,LCD - AS1,09:00 AM - 09:50 AM,3,"Reed, D",On Campus,Spring,2020,Morning,50
CS 107,Introduction to Computing and Programming,4,10634,LEC - AL1,09:30 AM - 10:45 AM,2,"Reckinger, S",On Campus,Spring,2020,Morning,75
CS 109,Programming for Engineers with MatLab,3,36425,LCD - BS1,11:00 AM - 11:50 AM,2,"Koehler, A",On Campus,Spring,2020,Morning,50
CS 111,Program Design I,3,34656,LCD - AS1,12:00 PM - 12:50 PM,3,"Hayes, D",On Campus,Spring,2020,Afternoon,50
CS 111,Program Design I,3,44929,LCD - CS1,01:00 PM - 01:50 PM,3,"Hayes, D",On Campus,Spring,2020,Afternoon,50
CS 112,Program Design I in the Context of Biological Problems,3,45363,LCD - AS,02:00 PM - 03:15 PM,2,"Troy, P; Poretsky, R",On Campus,Spring,2020,Afternoon,75
CS 141,Program Design II,3,34657,LCD - AS1,03:00 PM - 03:50 PM,3,"Hummel, J",On Campus,Spring,2020,Afternoon,50
CS 141,Program Design II,3,42636,LCD - AS2,04:00 PM - 04:50 PM,3,"Hummel, J",On Campus,Spring,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,34858,LEC - AL1,12:00 PM - 12:50 PM,3,"McCarty, E",On Campus,Spring,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,40974,LEC - AL2,02:00 PM - 02:50 PM,3,"McCarty, E",On Campus,Spring,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,42500,LEC - AL3,03:00 PM - 03:50 PM,3,"McCarty, E",On Campus,Spring,2020,Afternoon,50
CS 211,Programming Practicum,2,34861,LCD - AS,11:00 AM - 11:50 AM,1,"Mobasheri, N",On Campus,Spring,2020,Morning,50
CS 251,Data Structures,4,36203,LCD - AL1,01:00 PM - 01:50 PM,3,"Reckinger, S",On Campus,Spring,2020,Afternoon,50
CS 251,Data Structures,4,40507,LCD - AL2,09:00 AM - 09:50 AM,3,"Reckinger, S",On Campus,Spring,2020,Morning,50
CS 251,Data Structures,4,42499,LCD - AL3,10:00 AM - 10:50 AM,3,"Reckinger, S",On Campus,Spring,2020,Morning,50
CS 261,Machine Organization,3,36391,LCD - AL1,09:30 AM - 10:45 AM,2,"Diaz Herrera, D",On Campus,Spring,2020,Morning,75
CS 261,Machine Organization,3,42498,LCD - AL2,11:00 AM - 12:15 PM,2,"Diaz Herrera, D",On Campus,Spring,2020,Morning,75
CS 261,Machine Organization,3,41014,LCD - AL3,02:00 PM - 03:15 PM,2,"Diaz Herrera, D",On Campus,Spring,2020,Afternoon,75
CS 301,Languages and Automata,3,10647,LEC - AL1,05:00 PM - 06:15 PM,2,"Bello Lander, G",On Campus,Spring,2020,Evening,75
CS 301,Languages and Automata,3,42220,LEC - AL2,03:30 PM - 04:45 PM,2,"Bello Lander, G",On Campus,Spring,2020,Afternoon,75
CS 301,Languages and Automata,3,45946,LEC - AL3,02:00 PM - 03:15 PM,2,N/A,On Campus,Spring,2020,Afternoon,75
CS 301,Languages and Automata,3,45947,LEC - AL4,12:30 PM - 01:45 PM,2,N/A,On Campus,Spring,2020,Afternoon,75
CS 341,Programming Language Design and Implementation,3,42735,LCD,03:00 PM - 03:50 PM,3,"Deitz, S",On Campus,Spring,2020,Afternoon,50
CS 342,Software Design,3,40973,LCD,02:00 PM - 03:15 PM,2,"Hallenbeck, M",On Campus,Spring,2020,Afternoon,75
CS 361,Systems Programming,3,36535,LCD - AS1,02:00 PM - 03:15 PM,2,"Kanich, C",On Campus,Spring,2020,Afternoon,75
CS 361,Systems Programming,3,42221,LCD - AS2,12:30 PM - 01:45 PM,2,"Kanich, C",On Campus,Spring,2020,Afternoon,75
CS 362,Computer Design,3,36196,LCD - AS1,09:30 AM - 10:45 AM,2,"Theys, M",On Campus,Spring,2020,Morning,75
CS 362,Computer Design,3,42222,LCD - AS2,11:00 AM - 12:15 PM,2,"Theys, M",On Campus,Spring,2020,Morning,75
CS 377,Communication and Ethical Issues in Computing,3,39429,LCD - AS1,01:00 PM - 01:50 PM,2,"Burton, E",On Campus,Spring,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,41404,LCD - AS2,02:00 PM - 02:50 PM,2,"Burton, E",On Campus,Spring,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,42236,LCD - AS3,03:30 PM - 04:20 PM,2,"Burton, E",On Campus,Spring,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,44087,LCD - AS5,05:00 PM - 05:50 PM,2,"Burton, E",On Campus,Spring,2020,Evening,50
CS 377,Communication and Ethical Issues in Computing,3,36199,LCD - BS1,10:00 AM - 10:50 AM,2,"Clayville, K",On Campus,Spring,2020,Morning,50
CS 377,Communication and Ethical Issues in Computing,3,38340,LCD - BS2,11:00 AM - 11:50 AM,2,"Clayville, K",On Campus,Spring,2020,Morning,50
CS 401,Computer Algorithms I,4,35219,LCD,11:00 AM - 12:15 PM,2,"Lillis, J",On Campus,Spring,2020,Morning,75
CS 401,Computer Algorithms I,4,39067,LCD,12:30 PM - 01:45 PM,2,"Lillis, J",On Campus,Spring,2020,Afternoon,75
CS 401,Computer Algorithms I,4,39068,LCD,12:30 PM - 01:45 PM,2,"Lillis, J",On Campus,Spring,2020,Afternoon,75
CS 401,Computer Algorithms I,4,41675,LCD,01:00 PM - 01:50 PM,3,"Sun, X",On Campus,Spring,2020,Afternoon,50
CS 401,Computer Algorithms I,4,41676,LCD,01:00 PM - 01:50 PM,3,"Sun, X",On Campus,Spring,2020,Afternoon,50
CS 401,Computer Algorithms I,4,10669,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",On Campus,Spring,2020,Afternoon,50
CS 401,Computer Algorithms I,4,20262,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",On Campus,Spring,2020,Afternoon,50
CS 401,Computer Algorithms I,4,10671,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",On Campus,Spring,2020,Afternoon,75
CS 401,Computer Algorithms I,4,20264,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",On Campus,Spring,2020,Afternoon,75
CS 411,Artificial Intelligence I,4,20266,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",On Campus,Spring,2020,Morning,50
CS 411,Artificial Intelligence I,4,42736,LCD,03:30 PM - 04:45 PM,2,"Kash, I",On Campus,Spring,2020,Afternoon,75
CS 411,Artificial Intelligence I,4,42737,LCD,03:30 PM - 04:45 PM,2,"Kash, I",On Campus,Spring,2020,Afternoon,75
CS 415,Computer Vision I,4,42845,LCD,09:30 AM - 10:45 AM,2,"Tang, W",On Campus,Spring,2020,Morning,75
CS 418,Introduction to Data Science,4,42739,LEC,11:00 AM - 12:15 PM,2,"Mobasheri, N",On Campus,Spring,2020,Morning,75
CS 418,Introduction to Data Science,4,44033,LEC,12:30 PM - 01:45 PM,2,"Bello Lander, G",On Campus,Spring,2020,Afternoon,75
CS 418,Introduction to Data Science,4,44034,LEC,12:30 PM - 01:45 PM,2,"Bello Lander, G",On Campus,Spring,2020,Afternoon,75
CS 421,Natural Language Processing,4,43947,LEC,09:30 AM - 10:45 AM,2,"Parde, N",On Campus,Spring,2020,Morning,75
CS 422,User Interface Design and Programming,4,44138,LCD,03:00 PM - 04:15 PM,2,"Michaelis, J",On Campus,Spring,2020,Afternoon,75
CS 425,Computer Graphics I,4,38706,LCD - AS,11:00 AM - 12:15 PM,2,"Bell, J",On Campus,Spring,2020,Morning,75
CS 425,Computer Graphics I,4,38721,LCD - AS1,11:00 AM - 12:15 PM,2,"Bell, J",On Campus,Spring,2020,Morning,75
CS 428,"Virtual, Augmented and Mixed Reality",4,43564,LCD,03:30 PM - 04:45 PM,2,"Johnson, A",On Campus,Spring,2020,Afternoon,75
CS 440,Software Engineering I,4,38985,LCD,10:00 AM - 10:50 AM,3,"Bell, J",On Campus,Spring,2020,Morning,50
CS 440,Software Engineering I,4,41679,LCD,11:00 AM - 11:50 AM,3,"Bell, J",On Campus,Spring,2020,Morning,50
CS 440,Software Engineering I,4,41680,LCD,11:00 AM - 11:50 AM,3,"Bell, J",On Campus,Spring,2020,Morning,50
CS 441,Engineering Distributed Objects For Cloud Computing,4,39827,LCD,12:30 PM - 01:45 PM,2,"Grechanik, M",On Campus,Spring,2020,Afternoon,75
CS 450,Introduction to Networking,4,20271,LEC,11:00 AM - 12:15 PM,2,"Vamanan, B",On Campus,Spring,2020,Morning,75
CS 461,Operating Systems Design and Implementation,4,43861,LCD,03:30 PM - 04:45 PM,2,"Wu, X",On Campus,Spring,2020,Afternoon,75
CS 463,Systems Performance and Concurrent Computing,4,45271,LEC,09:00 AM - 09:50 AM,3,"Eriksson, J",On Campus,Spring,2020,Morning,50
CS 466,Advanced Computer Architecture,4,28473,LCD,11:00 AM - 12:15 PM,2,"Zhu, Z",On Campus,Spring,2020,Morning,75
CS 474,Object-Oriented Languages and Environments,4,38903,LCD,12:30 PM - 01:45 PM,2,"Ganchinho de Pina, L",On Campus,Spring,2020,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,10680,LCD,03:30 PM - 04:45 PM,2,"Buy, U",On Campus,Spring,2020,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,20205,LCD,03:30 PM - 04:45 PM,2,"Buy, U",On Campus,Spring,2020,Afternoon,75
CS 478,Software Development for Mobile Platforms,4,41619,LCD,11:00 AM - 12:15 PM,2,"Hallenbeck, M",On Campus,Spring,2020,Morning,75
CS 478,Software Development for Mobile Platforms,4,40311,LCD,02:00 PM - 03:15 PM,2,"Buy, U",On Campus,Spring,2020,Afternoon,75
CS 478,Software Development for Mobile Platforms,4,40313,LCD,02:00 PM - 03:15 PM,2,"Buy, U",On Campus,Spring,2020,Afternoon,75
CS 480,Database Systems,4,13947,LCD,12:00 PM - 12:50 PM,3,"Deitz, S",On Campus,Spring,2020,Afternoon,50
CS 480,Database Systems,4,41677,LCD,04:30 PM - 05:45 PM,2,"Wolfson, O",On Campus,Spring,2020,Afternoon,75
CS 480,Database Systems,4,41678,LCD,04:30 PM - 05:45 PM,2,"Wolfson, O",On Campus,Spring,2020,Afternoon,75
CS 487,Building Secure Computer Systems,4,28125,LCD,01:30 PM - 02:45 PM,2,"Solworth, J",On Campus,Spring,2020,Afternoon,75
CS 494,Special Topics in Computer Science,4,45500,LCD,02:00 PM - 03:15 PM,2,"Miao, P",On Campus,Spring,2020,Afternoon,75
CS 494,Special Topics in Computer Science,4,45501,LCD,02:00 PM - 03:15 PM,2,"Miao, P",On Campus,Spring,2020,Afternoon,75
CS 583,Data Mining and Text Mining,4,45283,LCD,02:00 PM - 03:15 PM,2,"Liu, B",On Campus,Spring,2020,Afternoon,75
CS 594,Special Topics,4,27441,LCD,02:00 PM - 03:15 PM,2,"Ravi, S",On Campus,Spring,2020,Afternoon,75
CS 594,Special Topics,4,43915,LCD,03:00 PM - 05:50 PM,1,"Caragea, C",On Campus,Spring,2020,Afternoon,170
CS 109,C/C ++ Programming for Engineers with MatLab,3,16592,LCD - AS,12:00 PM - 01:40 PM,4,"Reckinger, S",On Campus,Summer,2020,Afternoon,100
CS 141,Program Design II,3,21448,LCD - AS,10:00 AM - 11:40 AM,3,"Mobasheri, N",On Campus,Summer,2020,Morning,100
CS 151,Mathematical Foundations of Computing,3,21451,LEC - AL,10:45 AM - 01:15 PM,2,"McCarty, E",On Campus,Summer,2020,Morning,150
CS 211,Programming Practicum,2,21179,LCD - AS,10:00 AM - 10:50 AM,4,"Bell, J",On Campus,Summer,2020,Morning,50
CS 251,Data Structures,4,21814,LCD - AS,10:00 AM - 12:30 PM,2,"Lillis, J",On Campus,Summer,2020,Morning,150
CS 301,Languages and Automata,3,21455,LEC - AL,01:30 PM - 04:00 PM,2,"Bello Lander, G",On Campus,Summer,2020,Afternoon,150
CS 361,Systems Programming,3,22744,LCD - AS,01:00 PM - 03:30 PM,2,"Roghanchi, S",On Campus,Summer,2020,Afternoon,150
CS 401,Computer Algorithms I,4,15054,LCD,10:00 AM - 11:40 AM,3,"Adrovic, D",On Campus,Summer,2020,Morning,100
CS 401,Computer Algorithms I,4,22843,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",On Campus,Summer,2020,Afternoon,100
CS 401,Computer Algorithms I,4,22844,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",On Campus,Summer,2020,Afternoon,100
CS 478,Software Development for Mobile Platforms,4,22729,LCD,10:45 AM - 01:15 PM,2,"Hallenbeck, M; Solanki, S; Nair, A",On Campus,Summer,2020,Morning,150
CS 480,Database Systems,4,19866,LCD,01:30 PM - 04:00 PM,2,"Vijayan, A; Seyri, A; Diaz Herrera, D",On Campus,Summer,2020,Afternoon,150
CS 100,Discovering Computer Science,3,10615,LCD - AS1,09:00 AM - 09:50 AM,3,"Reed, D",On Campus,Fall,2020,Morning,50
CS 107,Introduction to Computing and Programming,4,10634,LEC - AL1,09:30 AM - 10:45 AM,2,"Reckinger, S",On Campus,Fall,2020,Morning,75
CS 109,Programming for Engineers with MatLab,3,36425,LCD - BS1,11:00 AM - 11:50 AM,2,"Koehler, A",On Campus,Fall,2020,Morning,50
CS 111,Program Design I,3,34656,LCD - AS1,12:00 PM - 12:50 PM,3,"Hayes, D",On Campus,Fall,2020,Afternoon,50
CS 111,Program Design I,3,44929,LCD - CS1,01:00 PM - 01:50 PM,3,"Hayes, D",On Campus,Fall,2020,Afternoon,50
CS 112,Program Design I in the Context of Biological Problems,3,45363,LCD - AS,02:00 PM - 03:15 PM,2,"Troy, P; Poretsky, R",On Campus,Fall,2020,Afternoon,75
CS 141,Program Design II,3,34657,LCD - AS1,03:00 PM - 03:50 PM,3,"Hummel, J",On Campus,Fall,2020,Afternoon,50
CS 141,Program Design II,3,42636,LCD - AS2,04:00 PM - 04:50 PM,3,"Hummel, J",On Campus,Fall,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,34858,LEC - AL1,12:00 PM - 12:50 PM,3,"McCarty, E",On Campus,Fall,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,40974,LEC - AL2,02:00 PM - 02:50 PM,3,"McCarty, E",On Campus,Fall,2020,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,42500,LEC - AL3,03:00 PM - 03:50 PM,3,"McCarty, E",On Campus,Fall,2020,Afternoon,50
CS 211,Programming Practicum,2,34861,LCD - AS,11:00 AM - 11:50 AM,1,"Mobasheri, N",On Campus,Fall,2020,Morning,50
CS 251,Data Structures,4,36203,LCD - AL1,01:00 PM - 01:50 PM,3,"Reckinger, S",On Campus,Fall,2020,Afternoon,50
CS 251,Data Structures,4,40507,LCD - AL2,09:00 AM - 09:50 AM,3,"Reckinger, S",On Campus,Fall,2020,Morning,50
CS 251,Data Structures,4,42499,LCD - AL3,10:00 AM - 10:50 AM,3,"Reckinger, S",On Campus,Fall,2020,Morning,50
CS 261,Machine Organization,3,36391,LCD - AL1,09:30 AM - 10:45 AM,2,"Diaz Herrera, D",On Campus,Fall,2020,Morning,75
CS 261,Machine Organization,3,42498,LCD - AL2,11:00 AM - 12:15 PM,2,"Diaz Herrera, D",On Campus,Fall,2020,Morning,75
CS 261,Machine Organization,3,41014,LCD - AL3,02:00 PM - 03:15 PM,2,"Diaz Herrera, D",On Campus,Fall,2020,Afternoon,75
CS 301,Languages and Automata,3,10647,LEC - AL1,05:00 PM - 06:15 PM,2,"Bello Lander, G",On Campus,Fall,2020,Evening,75
CS 301,Languages and Automata,3,42220,LEC - AL2,03:30 PM - 04:45 PM,2,"Bello Lander, G",On Campus,Fall,2020,Afternoon,75
CS 301,Languages and Automata,3,45946,LEC - AL3,02:00 PM - 03:15 PM,2,N/A,On Campus,Fall,2020,Afternoon,75
CS 301,Languages and Automata,3,45947,LEC - AL4,12:30 PM - 01:45 PM,2,N/A,On Campus,Fall,2020,Afternoon,75
CS 341,Programming Language Design and Implementation,3,42735,LCD,03:00 PM - 03:50 PM,3,"Deitz, S",On Campus,Fall,2020,Afternoon,50
CS 342,Software Design,3,40973,LCD,02:00 PM - 03:15 PM,2,"Hallenbeck, M",On Campus,Fall,2020,Afternoon,75
CS 361,Systems Programming,3,36535,LCD - AS1,02:00 PM - 03:15 PM,2,"Kanich, C",On Campus,Fall,2020,Afternoon,75
CS 361,Systems Programming,3,42221,LCD - AS2,12:30 PM - 01:45 PM,2,"Kanich, C",On Campus,Fall,2020,Afternoon,75
CS 362,Computer Design,3,36196,LCD - AS1,09:30 AM - 10:45 AM,2,"Theys, M",On Campus,Fall,2020,Morning,75
CS 362,Computer Design,3,42222,LCD - AS2,11:00 AM - 12:15 PM,2,"Theys, M",On Campus,Fall,2020,Morning,75
CS 377,Communication and Ethical Issues in Computing,3,39429,LCD - AS1,01:00 PM - 01:50 PM,2,"Burton, E",On Campus,Fall,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,41404,LCD - AS2,02:00 PM - 02:50 PM,2,"Burton, E",On Campus,Fall,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,42236,LCD - AS3,03:30 PM - 04:20 PM,2,"Burton, E",On Campus,Fall,2020,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,44087,LCD - AS5,05:00 PM - 05:50 PM,2,"Burton, E",On Campus,Fall,2020,Evening,50
CS 377,Communication and Ethical Issues in Computing,3,36199,LCD - BS1,10:00 AM - 10:50 AM,2,"Clayville, K",On Campus,Fall,2020,Morning,50
CS 377,Communication and Ethical Issues in Computing,3,38340,LCD - BS2,11:00 AM - 11:50 AM,2,"Clayville, K",On Campus,Fall,2020,Morning,50
CS 401,Computer Algorithms I,4,35219,LCD,11:00 AM - 12:15 PM,2,"Lillis, J",On Campus,Fall,2020,Morning,75
CS 401,Computer Algorithms I,4,39067,LCD,12:30 PM - 01:45 PM,2,"Lillis, J",On Campus,Fall,2020,Afternoon,75
CS 401,Computer Algorithms I,4,39068,LCD,12:30 PM - 01:45 PM,2,"Lillis, J",On Campus,Fall,2020,Afternoon,75
CS 401,Computer Algorithms I,4,41675,LCD,01:00 PM - 01:50 PM,3,"Sun, X",On Campus,Fall,2020,Afternoon,50
CS 401,Computer Algorithms I,4,41676,LCD,01:00 PM - 01:50 PM,3,"Sun, X",On Campus,Fall,2020,Afternoon,50
CS 401,Computer Algorithms I,4,10669,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",On Campus,Fall,2020,Afternoon,50
CS 401,Computer Algorithms I,4,20262,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",On Campus,Fall,2020,Afternoon,50
CS 401,Computer Algorithms I,4,10671,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",On Campus,Fall,2020,Afternoon,75
CS 401,Computer Algorithms I,4,20264,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",On Campus,Fall,2020,Afternoon,75
CS 411,Artificial Intelligence I,4,20266,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",On Campus,Fall,2020,Morning,50
CS 411,Artificial Intelligence I,4,42736,LCD,03:30 PM - 04:45 PM,2,"Kash, I",On Campus,Fall,2020,Afternoon,75
CS 411,Artificial Intelligence I,4,42737,LCD,03:30 PM - 04:45 PM,2,"Kash, I",On Campus,Fall,2020,Afternoon,75
CS 415,Computer Vision I,4,42845,LCD,09:30 AM - 10:45 AM,2,"Tang, W",On Campus,Fall,2020,Morning,75
CS 418,Introduction to Data Science,4,42739,LEC,11:00 AM - 12:15 PM,2,"Mobasheri, N",On Campus,Fall,2020,Morning,75
CS 418,Introduction to Data Science,4,44033,LEC,12:30 PM - 01:45 PM,2,"Bello Lander, G",On Campus,Fall,2020,Afternoon,75
CS 418,Introduction to Data Science,4,44034,LEC,12:30 PM - 01:45 PM,2,"Bello Lander, G",On Campus,Fall,2020,Afternoon,75
CS 421,Natural Language Processing,4,43947,LEC,09:30 AM - 10:45 AM,2,"Parde, N",On Campus,Fall,2020,Morning,75
CS 422,User Interface Design and Programming,4,44138,LCD,03:00 PM - 04:15 PM,2,"Michaelis, J",On Campus,Fall,2020,Afternoon,75
CS 425,Computer Graphics I,4,38706,LCD - AS,11:00 AM - 12:15 PM,2,"Bell, J",On Campus,Fall,2020,Morning,75
CS 425,Computer Graphics I,4,38721,LCD - AS1,11:00 AM - 12:15 PM,2,"Bell, J",On Campus,Fall,2020,Morning,75
CS 428,"Virtual, Augmented and Mixed Reality",4,43564,LCD,03:30 PM - 04:45 PM,2,"Johnson, A",On Campus,Fall,2020,Afternoon,75
CS 440,Software Engineering I,4,38985,LCD,10:00 AM - 10:50 AM,3,"Bell, J",On Campus,Fall,2020,Morning,50
CS 440,Software Engineering I,4,41679,LCD,11:00 AM - 11:50 AM,3,"Bell, J",On Campus,Fall,2020,Morning,50
CS 440,Software Engineering I,4,41680,LCD,11:00 AM - 11:50 AM,3,"Bell, J",On Campus,Fall,2020,Morning,50
CS 441,Engineering Distributed Objects For Cloud Computing,4,39827,LCD,12:30 PM - 01:45 PM,2,"Grechanik, M",On Campus,Fall,2020,Afternoon,75
CS 450,Introduction to Networking,4,20271,LEC,11:00 AM - 12:15 PM,2,"Vamanan, B",On Campus,Fall,2020,Morning,75
CS 461,Operating Systems Design and Implementation,4,43861,LCD,03:30 PM - 04:45 PM,2,"Wu, X",On Campus,Fall,2020,Afternoon,75
CS 463,Systems Performance and Concurrent Computing,4,45271,LEC,09:00 AM - 09:50 AM,3,"Eriksson, J",On Campus,Fall,2020,Morning,50
CS 466,Advanced Computer Architecture,4,28473,LCD,11:00 AM - 12:15 PM,2,"Zhu, Z",On Campus,Fall,2020,Morning,75
CS 474,Object-Oriented Languages and Environments,4,38903,LCD,12:30 PM - 01:45 PM,2,"Ganchinho de Pina, L",On Campus,Fall,2020,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,10680,LCD,03:30 PM - 04:45 PM,2,"Buy, U",On Campus,Fall,2020,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,20205,LCD,03:30 PM - 04:45 PM,2,"Buy, U",On Campus,Fall,2020,Afternoon,75
CS 478,Software Development for Mobile Platforms,4,41619,LCD,11:00 AM - 12:15 PM,2,"Hallenbeck, M",On Campus,Fall,2020,Morning,75
CS 478,Software Development for Mobile Platforms,4,40311,LCD,02:00 PM - 03:15 PM,2,"Buy, U",On Campus,Fall,2020,Afternoon,75
CS 478,Software Development for Mobile Platforms,4,40313,LCD,02:00 PM - 03:15 PM,2,"Buy, U",On Campus,Fall,2020,Afternoon,75
CS 480,Database Systems,4,13947,LCD,12:00 PM - 12:50 PM,3,"Deitz, S",On Campus,Fall,2020,Afternoon,50
CS 480,Database Systems,4,41677,LCD,04:30 PM - 05:45 PM,2,"Wolfson, O",On Campus,Fall,2020,Afternoon,75
CS 480,Database Systems,4,41678,LCD,04:30 PM - 05:45 PM,2,"Wolfson, O",On Campus,Fall,2020,Afternoon,75
CS 487,Building Secure Computer Systems,4,28125,LCD,01:30 PM - 02:45 PM,2,"Solworth, J",On Campus,Fall,2020,Afternoon,75
CS 494,Special Topics in Computer Science,4,45500,LCD,02:00 PM - 03:15 PM,2,"Miao, P",On Campus,Fall,2020,Afternoon,75
CS 494,Special Topics in Computer Science,4,45501,LCD,02:00 PM - 03:15 PM,2,"Miao, P",On Campus,Fall,2020,Afternoon,75
CS 583,Data Mining and Text Mining,4,45283,LCD,02:00 PM - 03:15 PM,2,"Liu, B",On Campus,Fall,2020,Afternoon,75
CS 594,Special Topics,4,27441,LCD,02:00 PM - 03:15 PM,2,"Ravi, S",On Campus,Fall,2020,Afternoon,75
CS 594,Special Topics,4,43915,LCD,03:00 PM - 05:50 PM,1,"Caragea, C",On Campus,Fall,2020,Afternoon,170
CS 100,Discovering Computer Science,3,17397,LCD - AS1,10:00 AM - 10:50 AM,3,"Reed, D",Online Synchronous,Spring,2021,Morning,50
CS 107,Introduction to Computing and Programming,4,17412,LEC - AL1,09:30 AM - 10:45 AM,2,"Reckinger, S",Online Asynchronous,Spring,2021,Morning,75
CS 109,Programming for Engineers with MatLab,3,19466,LCD - AS,10:00 AM - 10:50 AM,2,"Koehler, A",Online Synchronous,Spring,2021,Morning,50
CS 111,Program Design I,3,34013,LCD - AS1,11:00 AM - 11:50 AM,3,"Hayes, D",Online Asynchronous,Spring,2021,Morning,50
CS 111,Program Design I,3,40575,LCD - AS2,01:00 PM - 01:50 PM,3,"Hayes, D",Online Asynchronous,Spring,2021,Afternoon,50
CS 141,Program Design II,3,34447,LCD - AS1,10:00 AM - 10:50 AM,3,"Hummel, J",Online Asynchronous,Spring,2021,Morning,50
CS 151,Mathematical Foundations of Computing,3,34014,LEC - AL1,01:00 PM - 01:50 PM,3,"McCarty, E",Online Asynchronous,Spring,2021,Afternoon,50
CS 194,Special Topics in Computer Science,3,44834,LCD,ARRANGED,0,"Troy, P",On Campus,Spring,2021,N/A,0
CS 211,Programming Practicum,2,34456,LCD - AS1,10:00 AM - 10:50 AM,1,"Mobasheri, N",Online Asynchronous,Spring,2021,Morning,50
CS 251,Data Structures,4,41549,LCD - AS2,01:00 PM - 01:50 PM,3,"Reckinger, S",Online Asynchronous,Spring,2021,Afternoon,50
CS 261,Machine Organization,3,34463,LCD - AS1,11:00 AM - 12:15 PM,2,"Diaz Herrera, D",Online Synchronous,Spring,2021,Morning,75
CS 294,Special Topics in Computer Science,3,44837,LCD,ARRANGED,0,"Kanich, C",Online Asynchronous,Spring,2021,N/A,0
CS 294,Special Topics in Computer Science,3,44617,LCD,04:00 PM - 04:50 PM,1,"Eriksson, J",Online Synchronous,Spring,2021,Afternoon,50
CS 294,Special Topics in Computer Science,3,43541,LCD,06:00 PM - 08:00 PM,1,"McCarty, E",Online Synchronous,Spring,2021,Evening,120
CS 301,Languages and Automata,3,17422,LEC - AL1,03:00 PM - 04:15 PM,2,"Bello Lander, G",Online Synchronous,Spring,2021,Afternoon,75
CS 341,Programming Language Design and Implementation,3,34723,LCD,01:00 PM - 01:50 PM,3,"Deitz, S",Online Asynchronous,Spring,2021,Afternoon,50
CS 341,Programming Language Design and Implementation,3,41552,LCD,02:00 PM - 02:50 PM,3,"Deitz, S",Online Asynchronous,Spring,2021,Afternoon,50
CS 342,Software Design,3,35976,LCD,11:00 AM - 12:15 PM,2,"Hallenbeck, M",Online Asynchronous,Spring,2021,Morning,75
CS 342,Software Design,3,41553,LCD,12:30 PM - 01:45 PM,2,"Hallenbeck, M",Online Asynchronous,Spring,2021,Afternoon,75
CS 361,Systems Programming,3,36306,LCD - AS1,03:30 PM - 04:45 PM,2,"Kanich, C",Online Synchronous,Spring,2021,Afternoon,75
CS 362,Computer Design,3,36309,LCD - AS1,09:30 AM - 10:45 AM,2,"Theys, M",Online Asynchronous,Spring,2021,Morning,75
CS 377,Communication and Ethical Issues in Computing,3,39374,LCD - AS1,01:00 PM - 01:50 PM,2,"Burton, E",Online Asynchronous,Spring,2021,Afternoon,50
